timestamp_utc,airnow_pm25_obs_ug_m3,geoscf_pm25_fcst_tplus1_ug_m3,geoscf_pm25_fcst_tplus2_ug_m3,geoscf_pm25_fcst_tplus3_ug_m3,hour_utc,day_of_year
2023-10-01 00:00:00+00:00,3.3000000000000003,4.0315419634183245,4.887742678324382,5.700066248575847,0,274
2023-10-01 01:00:00+00:00,5.3999999999999995,4.887742678324382,5.700066248575847,6.270068109035492,1,274
2023-10-01 02:00:00+00:00,3.6666666666666674,5.700066248575847,6.270068109035492,7.1382068792978925,2,274
2023-10-01 03:00:00+00:00,3.783333333333333,6.270068109035492,7.1382068792978925,8.079954107602438,3,274
2023-10-01 04:00:00+00:00,4.183333333333334,7.1382068792978925,8.079954107602438,8.322760661443075,4,274
2023-10-01 05:00:00+00:00,4.566666666666666,8.079954107602438,8.322760661443075,8.02265234788259,5,274
2023-10-01 06:00:00+00:00,5.733333333333333,8.322760661443075,8.02265234788259,7.912142852942149,6,274
2023-10-01 07:00:00+00:00,6.816666666666667,8.02265234788259,7.912142852942149,8.036375999450684,7,274
2023-10-01 08:00:00+00:00,6.583333333333333,7.912142852942149,8.036375999450684,8.074167251586914,8,274
2023-10-01 09:00:00+00:00,6.383333333333333,8.036375999450684,8.074167251586914,8.345217903455099,9,274
2023-10-01 10:00:00+00:00,5.316666666666666,8.074167251586914,8.345217903455099,8.711641788482666,10,274
2023-10-01 11:00:00+00:00,6.5,8.345217903455099,8.711641788482666,8.566744605700174,11,274
2023-10-01 12:00:00+00:00,6.6499999999999995,9.308922052383425,8.949771881103516,6.517915407816569,12,274
2023-10-01 13:00:00+00:00,6.166666666666667,8.949771881103516,6.517915407816569,5.661501566569011,13,274
2023-10-01 14:00:00+00:00,7.366666666666667,6.517915407816569,5.661501566569011,5.311325709025065,14,274
2023-10-01 15:00:00+00:00,7.216666666666666,5.661501566569011,5.311325709025065,5.057432432969411,15,274
2023-10-01 16:00:00+00:00,6.733333333333333,5.311325709025065,5.057432432969411,4.860318501790364,16,274
2023-10-01 17:00:00+00:00,6.333333333333333,5.057432432969411,4.860318501790364,4.731155494848887,17,274
2023-10-01 18:00:00+00:00,4.733333333333333,4.860318501790364,4.731155494848887,4.653057257334392,18,274
2023-10-01 19:00:00+00:00,4.083333333333333,4.731155494848887,4.653057257334392,4.651241938273112,19,274
2023-10-01 20:00:00+00:00,4.4,4.653057257334392,4.651241938273112,4.809344132741292,20,274
2023-10-01 21:00:00+00:00,5.25,4.651241938273112,4.809344132741292,5.143964012463887,21,274
2023-10-01 22:00:00+00:00,5.016666666666667,4.809344132741292,5.143964012463887,6.255914688110352,22,274
2023-10-01 23:00:00+00:00,4.933333333333334,5.143964012463887,6.255914688110352,8.712318976720175,23,274
2023-10-02 00:00:00+00:00,5.683333333333333,6.255914688110352,8.712318976720175,11.7093931833903,0,275
2023-10-02 01:00:00+00:00,5.816666666666667,8.712318976720175,11.7093931833903,14.83640052874883,1,275
2023-10-02 02:00:00+00:00,6.033333333333334,11.7093931833903,14.83640052874883,18.52496510744095,2,275
2023-10-02 03:00:00+00:00,6.666666666666667,14.83640052874883,18.52496510744095,23.047679901123047,3,275
2023-10-02 04:00:00+00:00,6.766666666666667,18.52496510744095,23.047679901123047,28.422746062278748,4,275
2023-10-02 05:00:00+00:00,8.366666666666667,23.047679901123047,28.422746062278748,34.30619736512502,5,275
2023-10-02 06:00:00+00:00,8.316666666666668,28.422746062278748,34.30619736512502,40.54517304897308,6,275
2023-10-02 07:00:00+00:00,7.6000000000000005,34.30619736512502,40.54517304897308,46.80649824937185,7,275
2023-10-02 08:00:00+00:00,8.3,40.54517304897308,46.80649824937185,52.27261610825857,8,275
2023-10-02 09:00:00+00:00,9.066666666666666,46.80649824937185,52.27261610825857,56.5658442179362,9,275
2023-10-02 10:00:00+00:00,6.483333333333333,52.27261610825857,56.5658442179362,59.72255460421244,10,275
2023-10-02 11:00:00+00:00,8.016666666666667,56.5658442179362,59.72255460421244,63.04188021024069,11,275
2023-10-02 12:00:00+00:00,8.049999999999999,61.56840248902639,67.29200239976247,41.67250061035156,12,275
2023-10-02 13:00:00+00:00,7.266666666666667,67.29200239976247,41.67250061035156,24.605695009231567,13,275
2023-10-02 14:00:00+00:00,10.066666666666668,41.67250061035156,24.605695009231567,18.97122311592102,14,275
2023-10-02 15:00:00+00:00,9.716666666666667,24.605695009231567,18.97122311592102,15.26162604490916,15,275
2023-10-02 16:00:00+00:00,11.633333333333333,18.97122311592102,15.26162604490916,12.568145593007406,16,275
2023-10-02 17:00:00+00:00,9.9,15.26162604490916,12.568145593007406,10.689543962478638,17,275
2023-10-02 18:00:00+00:00,8.15,12.568145593007406,10.689543962478638,9.410864194234213,18,275
2023-10-02 19:00:00+00:00,8.450000000000001,10.689543962478638,9.410864194234213,8.382720708847046,19,275
2023-10-02 20:00:00+00:00,8.266666666666667,9.410864194234213,8.382720708847046,7.672770539919536,20,275
2023-10-02 21:00:00+00:00,9.800000000000002,8.382720708847046,7.672770539919536,7.437506675720215,21,275
2023-10-02 22:00:00+00:00,9.083333333333334,7.672770539919536,7.437506675720215,9.505932291348776,22,275
2023-10-02 23:00:00+00:00,7.5,7.437506675720215,9.505932291348776,13.811840772628784,23,275
2023-10-03 00:00:00+00:00,6.716666666666666,9.505932291348776,13.811840772628784,18.71946120262146,0,276
2023-10-03 01:00:00+00:00,8.316666666666666,13.811840772628784,18.71946120262146,24.47206211090088,1,276
2023-10-03 02:00:00+00:00,8.033333333333333,18.71946120262146,24.47206211090088,30.688121676445007,2,276
2023-10-03 03:00:00+00:00,8.783333333333333,24.47206211090088,30.688121676445007,36.79745090007782,3,276
2023-10-03 04:00:00+00:00,8.766666666666667,30.688121676445007,36.79745090007782,42.166712959607445,4,276
2023-10-03 05:00:00+00:00,7.116666666666666,36.79745090007782,42.166712959607445,45.75575466950735,5,276
2023-10-03 06:00:00+00:00,7.433333333333334,42.166712959607445,45.75575466950735,49.18641924858093,6,276
2023-10-03 07:00:00+00:00,8.966666666666667,45.75575466950735,49.18641924858093,52.09373505910238,7,276
2023-10-03 08:00:00+00:00,9.666666666666666,49.18641924858093,52.09373505910238,55.07106264432272,8,276
2023-10-03 09:00:00+00:00,10.216666666666667,52.09373505910238,55.07106264432272,57.55499299367269,9,276
2023-10-03 10:00:00+00:00,8.25,55.07106264432272,57.55499299367269,58.05226929982504,10,276
2023-10-03 11:00:00+00:00,8.266666666666667,57.55499299367269,58.05226929982504,57.3667856057485,11,276
2023-10-03 12:00:00+00:00,8.9,63.23173761367798,66.76582845052083,66.79360262552898,12,276
2023-10-03 13:00:00+00:00,9.233333333333334,66.76582845052083,66.79360262552898,36.65458250045776,13,276
2023-10-03 14:00:00+00:00,11.85,66.79360262552898,36.65458250045776,18.903186241785686,14,276
2023-10-03 15:00:00+00:00,13.183333333333332,36.65458250045776,18.903186241785686,15.47117598851522,15,276
2023-10-03 16:00:00+00:00,15.116666666666667,18.903186241785686,15.47117598851522,15.005231698354086,16,276
2023-10-03 17:00:00+00:00,10.899999999999999,15.47117598851522,15.005231698354086,14.618784109751385,17,276
2023-10-03 18:00:00+00:00,9.35,15.005231698354086,14.618784109751385,14.840264161427816,18,276
2023-10-03 19:00:00+00:00,7.866666666666667,14.618784109751385,14.840264161427816,15.225463231404625,19,276
2023-10-03 20:00:00+00:00,8.183333333333334,14.840264161427816,15.225463231404625,15.308741251627604,20,276
2023-10-03 21:00:00+00:00,8.166666666666666,15.225463231404625,15.308741251627604,15.441449562708536,21,276
2023-10-03 22:00:00+00:00,9.616666666666665,15.308741251627604,15.441449562708536,19.69558811187744,22,276
2023-10-03 23:00:00+00:00,8.816666666666668,15.441449562708536,19.69558811187744,26.611221234003704,23,276
2023-10-04 00:00:00+00:00,7.533333333333334,19.69558811187744,26.611221234003704,32.67081570625305,0,277
2023-10-04 01:00:00+00:00,7.916666666666667,26.611221234003704,32.67081570625305,39.95112665494283,1,277
2023-10-04 02:00:00+00:00,9.933333333333335,32.67081570625305,39.95112665494283,49.37934613227844,2,277
2023-10-04 03:00:00+00:00,12.383333333333333,39.95112665494283,49.37934613227844,59.86274687449137,3,277
2023-10-04 04:00:00+00:00,14.233333333333329,49.37934613227844,59.86274687449137,69.17776489257812,4,277
2023-10-04 05:00:00+00:00,12.41666666666667,59.86274687449137,69.17776489257812,75.94898955027263,5,277
2023-10-04 06:00:00+00:00,12.216666666666667,69.17776489257812,75.94898955027263,79.98896789550781,6,277
2023-10-04 07:00:00+00:00,12.866666666666667,75.94898955027263,79.98896789550781,81.46303820610046,7,277
2023-10-04 08:00:00+00:00,15.049999999999997,79.98896789550781,81.46303820610046,79.31294218699138,8,277
2023-10-04 09:00:00+00:00,11.950000000000001,81.46303820610046,79.31294218699138,72.34209656715393,9,277
2023-10-04 10:00:00+00:00,11.583333333333334,79.31294218699138,72.34209656715393,61.55817816654841,10,277
2023-10-04 11:00:00+00:00,10.616666666666667,72.34209656715393,61.55817816654841,50.78416822353999,11,277
